from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5914831;5967121;134;9387;45;29;9590;72;56;10418;71;53;10418;31;14027;27;12456;18
5914832;5967121;134;9369;45;29;9496;71;56;10782;71;53;10449;31;13791;27;13791;18
5914833;5967121;133;9291;46;30;9491;71;60;11047;71;57;10713;31;13572;27;13572;18
5914834;5967121;144;10092;51;32;10728;77;60;11481;84;71;11444;31;13330;27;13330;18
5914835;5967121;144;10068;48;31;10466;74;56;11195;81;71;12518;29;12979;25;12979;17
5914836;5967121;143;9980;46;29;10268;67;52;10983;80;64;12304;29;12645;25;12645;16
5914837;5967121;138;9685;46;29;10156;65;50;10802;77;65;12354;29;12738;24;12738;16
5914838;5967121;134;9390;44;28;9841;60;48;10681;74;63;11592;28;12468;24;12468;16
5914839;5967121;133;9303;44;28;9654;60;47;10603;71;62;11505;28;12284;24;12284;16
5914840;5967121;128;8942;43;27;9361;59;51;11590;67;57;11165;31;12230;27;13408;17
5914841;5967121;127;8876;44;28;9368;59;46;11249;65;55;11249;32;13028;27;13396;17
5914842;5967121;128;8932;46;29;9400;61;46;11524;65;55;11524;32;13207;28;13575;18
5914843;5967121;130;9104;47;30;9433;62;46;11507;66;55;11507;32;13219;27;13587;18
5914844;5967121;131;9204;48;31;9449;67;52;11921;70;61;11921;33;13720;28;14087;18
5914845;5967121;161;11236;51;32;9815;79;65;13791;90;72;13791;33;14084;29;14452;19
5914846;5967121;161;11236;47;30;9570;79;65;13791;90;72;13791;34;14091;29;15295;19
5914847;5967121;133;9341;47;30;9570;65;54;12795;69;60;12795;34;15091;29;15459;19
5914848;5967121;133;9293;47;30;9476;65;54;13025;69;59;13025;34;15100;29;15468;19
5914849;5967121;135;9449;47;30;9664;61;51;13179;67;57;13179;35;15196;29;15563;19
5914850;5967121;135;9442;46;29;9530;66;53;13319;69;59;13319;32;15358;28;15725;19
5914851;5967121;135;9451;46;29;9578;68;55;13632;70;64;13632;33;15747;28;16039;19
5914852;5967121;139;9699;48;30;9843;69;58;14117;71;64;13128;33;15788;28;15750;19
5914853;5967121;139;9758;50;31;9980;71;63;13067;71;63;13067;34;15848;29;15810;20
5914854;5967121;144;10071;50;32;10208;67;58;13020;67;58;13020;35;16306;30;16268;20
5914855;5967121;148;10380;51;33;10433;70;61;13953;70;54;12727;35;16526;30;16362;20
5914856;5967121;147;10303;51;32;10350;73;60;13876;70;53;12651;35;16496;29;16332;20
5914857;5967121;150;10484;53;34;10694;78;65;14238;76;58;13012;35;16695;30;16531;20
5914858;5967121;153;10742;54;34;10917;82;70;14609;80;63;13383;35;17047;30;16883;20
5914859;5967121;157;11001;54;34;10917;85;66;13790;80;67;13643;35;20931;30;20894;20
5914860;5967121;164;11512;59;37;11923;85;75;17671;85;79;15026;38;20668;32;20630;22
5914861;5967121;163;11415;59;37;11923;85;73;17511;84;77;14866;41;21415;35;21378;24
5914862;5967121;167;11721;60;38;11987;81;68;16114;88;82;19896;38;20970;33;20892;22
5914863;5967121;170;11869;59;38;12112;76;66;17164;89;74;19280;37;20299;32;20262;21
5914864;5967121;171;12002;60;38;12325;77;64;15554;86;81;18591;37;20326;32;20288;21
5914865;5967121;175;12270;62;40;12494;79;69;15849;87;80;15976;38;19858;32;19821;22
5914866;5967121;181;12636;63;40;12790;80;65;15475;83;73;15475;36;19430;31;19392;20
5914867;5967121;183;12806;64;40;12972;84;70;15837;85;73;16237;38;19496;32;19458;21
5914868;5967121;182;12750;64;41;13297;84;73;16019;85;71;16043;38;19654;32;19616;21
5914869;5967121;193;13515;67;42;14015;87;80;22585;86;74;16285;38;21464;32;21397;21
5914870;5967121;190;13330;66;42;13864;84;80;19912;83;71;16099;37;21210;32;21143;20
5914871;5967121;195;13672;66;42;13981;83;72;22199;84;77;24688;36;20884;31;20817;20
5914872;5967121;196;13712;66;42;14093;81;72;22184;82;75;24551;37;20900;31;20862;20
5914873;5967121;201;14074;67;42;14434;84;77;22547;84;78;18442;37;21010;31;20972;20
5914874;5967121;205;14367;68;43;14686;85;74;23763;86;80;23552;37;21291;32;21254;21
5914875;5967121;209;14618;69;44;15005;86;73;23695;84;69;23421;38;21443;33;21405;21
5914876;5967121;212;14870;70;44;15120;86;73;23692;84;69;23418;38;21222;33;21184;21
5914877;5967121;215;15038;71;45;15164;88;76;23881;86;72;23606;39;21438;33;21401;21
5914878;5967121;218;15294;71;45;15245;89;75;22616;89;81;22405;41;21831;36;21793;23
5914879;5967121;221;15496;72;45;15367;90;77;22746;87;73;22472;40;23571;35;23534;22
5914880;5967121;223;15581;73;47;15571;90;78;22796;84;79;26341;40;23336;34;23299;22
5914881;5967121;226;15800;74;47;15715;87;81;26152;84;76;26152;38;23832;33;23794;21
5914882;5967121;229;16025;75;48;15958;86;82;26176;84;77;26176;41;24201;35;24163;22
5914883;5967121;232;16246;76;48;16179;87;78;19698;87;80;26397;41;23096;35;23058;22
5914884;5967121;238;16684;77;49;16465;92;81;19654;90;83;20337;41;23281;35;23243;23
5914885;5967121;241;16847;78;50;16806;92;85;20000;91;78;20000;42;23417;36;23379;23
5914886;5967121;244;17073;79;50;17080;87;82;19826;87;75;19826;43;24617;37;24580;24
5914887;5967121;249;17424;80;51;17266;90;84;19941;91;77;19941;43;24436;37;24398;24
5914888;5967121;253;17705;83;53;17832;92;86;27001;88;83;27069;43;24052;37;24014;23
5914889;5967121;256;17901;82;52;17825;86;83;26816;88;80;26885;41;23806;35;23768;22
5914890;5967121;259;18125;83;53;18111;92;85;26814;88;83;26883;42;23983;36;23946;23
5914891;5967121;262;18340;85;54;18361;96;88;20911;92;79;21724;42;24151;36;24113;23
5914892;5967121;265;18564;86;54;18574;93;85;27174;95;79;22046;43;24395;37;24357;24
5914893;5967121;268;18774;87;55;18800;88;81;26808;92;80;26808;43;24621;38;24584;24
5914894;5967121;271;18976;88;56;18915;88;82;26824;90;79;26755;44;24757;38;24719;24
5914895;5967121;276;19349;88;56;19263;88;81;26829;91;80;26829;48;27308;41;27270;26
5914896;5967121;279;19496;90;57;19558;88;83;26976;91;82;26976;47;27111;40;27073;25
5914897;5967121;282;19774;90;57;19767;90;82;27474;90;86;27357;47;27101;41;27064;25
5914898;5967121;286;20047;92;58;19988;90;83;27486;93;85;27486;48;27316;41;27278;26
5914899;5967121;291;20358;92;58;20308;96;88;27798;98;89;23872;48;27654;42;27616;26
5914900;5967121;295;20666;94;60;20749;97;87;27773;95;87;27773;46;27093;39;27055;24
5914901;5967121;299;20914;95;60;20985;94;84;27515;92;84;27515;46;27165;39;27128;25
5914902;5967121;305;21361;97;62;21258;94;82;27660;94;80;29299;50;27459;43;27421;27
5914903;5967121;307;21514;98;62;21461;88;78;27121;87;78;27121;49;27504;42;27466;26
5914904;5967121;311;21740;99;63;21745;88;75;26936;87;75;26936;48;27901;41;27864;25
5914905;5967121;314;21984;101;64;22149;88;78;27101;87;78;27101;50;28515;43;28477;26
5914906;5967121;316;22154;101;64;22303;88;80;28344;87;80;28492;50;28690;43;28652;27
5914907;5967121;321;22444;101;64;22466;85;80;28182;84;78;28182;49;28737;42;28699;26
5914908;5967121;323;22612;103;65;22694;85;80;27820;84;76;28098;49;28560;42;28522;26
5914909;5967121;327;22893;104;66;22981;85;79;28121;85;77;28121;50;28993;43;28956;27
5914910;5967121;330;23068;104;66;23160;88;81;28550;88;81;28550;51;29520;44;29483;27
5914911;5967121;335;23480;106;67;23521;91;83;29083;95;84;29231;52;29673;44;29635;28
5914912;5967121;338;23660;106;67;23703;92;83;29547;94;84;29695;50;30480;43;30443;27
5914913;5967121;341;23864;107;68;23902;88;78;29218;91;79;29366;51;30202;44;30164;27
5914914;5967121;345;24138;109;69;24207;91;82;29465;96;83;29613;52;30447;45;30409;28
5914915;5967121;349;24415;110;69;24422;97;89;29009;97;87;29009;53;30728;45;30739;28
5914916;5967121;353;24706;111;70;24683;94;87;28874;95;85;28874;53;30634;45;30597;28
5914917;5967121;356;24944;112;71;24880;94;87;29110;95;85;29110;53;30883;45;30845;28
5914918;5967121;358;25091;112;71;25078;89;85;29296;92;83;29296;53;31012;45;30975;28
5914919;5967121;363;25392;113;72;25279;98;89;29568;97;87;29568;53;31302;46;31264;29
5914920;5967121;369;25815;118;75;25490;99;93;31244;99;89;31176;55;34514;47;34477;30
5914921;5967121;378;26448;119;76;25746;99;93;31458;96;88;31382;58;34250;50;34212;32
5914922;5967121;378;26443;121;77;26198;99;93;31453;96;88;31376;58;35768;50;35730;32
5914923;5967121;381;26647;122;78;26384;93;82;31499;88;82;31499;59;35823;50;35786;32
5914924;5967121;387;27106;124;78;26721;93;82;31488;88;82;31488;56;34708;48;34670;31
5914925;5967121;388;27129;123;78;26875;92;85;31497;87;82;31497;54;34359;46;34241;30
5914926;5967121;392;27449;124;79;27117;92;84;33667;91;84;33667;56;34553;47;34516;30
5914927;5967121;399;27954;125;79;27301;92;82;33524;91;82;33524;56;34730;48;34692;30
5914928;5967121;402;28115;125;79;27771;92;81;33172;90;81;33172;56;34887;48;34852;30
5914929;5967121;404;28298;127;80;28087;93;82;32977;91;82;32977;56;35233;48;35196;31
5914930;5967121;410;28696;129;82;28473;86;81;32344;90;80;32344;57;35444;49;35406;31
5914931;5967121;413;28907;129;82;28648;88;83;32472;90;83;32840;56;35849;48;35811;31
5914932;5967121;418;29266;131;83;28871;96;88;33132;97;90;32429;58;36629;50;36592;32
5914933;5967121;423;29635;132;83;28952;99;93;33094;101;94;32708;59;39070;51;39432;32
5914934;5967121;430;30066;133;84;29252;104;98;33525;105;97;33525;59;38707;51;39069;32
5914935;5967121;436;30493;135;86;29627;104;91;33179;108;93;33179;60;36428;51;36790;32
5914936;5967121;435;30469;140;88;31171;102;86;32842;104;86;32848;60;36703;51;37065;32
5914937;5967121;440;30800;143;90;31802;102;86;32807;104;86;32813;57;37105;49;37501;31
5914938;5967121;452;31655;143;90;31802;102;87;33372;104;86;33378;59;37499;51;37895;32
5914939;5967121;450;31520;143;90;30917;102;84;33204;98;83;33210;61;38160;52;38556;33
5914940;5967121;462;32348;145;92;32670;117;107;35984;119;106;35990;61;38093;52;38489;33
5914941;5967121;453;31734;145;91;31425;98;82;33678;97;81;33684;60;38381;51;38777;32
5914942;5967121;454;31746;146;92;31687;91;78;33447;91;78;33453;61;38629;52;39025;33
5914943;5967121;457;32022;146;93;31865;98;82;33730;97;81;33736;61;38929;52;39275;33
5914944;5967121;463;32444;148;94;32355;98;82;34268;97;81;34274;62;38948;53;39344;33
5914945;5967121;470;32890;150;95;32941;102;87;34621;104;86;34627;64;39073;54;39469;34
5914946;5967121;470;32894;150;95;32798;102;87;34624;104;86;34630;63;39374;54;39770;34
5914947;5967121;474;33164;151;95;33051;105;91;34894;109;93;34894;64;39666;54;40062;34
5914948;5967121;482;33750;154;97;33639;111;100;35480;110;99;35486;65;39936;56;40331;35
5914949;5967121;482;33711;153;97;33567;111;99;35441;110;98;35447;65;40276;55;40672;35
5914950;5967121;496;34726;158;100;34578;110;92;36455;110;98;36510;66;40561;56;40957;36
5914951;5967121;492;34441;156;99;34291;105;88;36169;105;94;36224;65;43874;56;43836;36
5914952;5967121;493;34525;161;102;35053;105;88;36171;107;94;36227;67;43896;58;43859;37
5914953;5967121;497;34757;159;101;34734;108;90;38410;107;95;38366;66;44140;57;44103;36
5914954;5967121;501;35074;161;102;35039;110;88;36852;108;94;36908;66;44368;57;44330;37
5914955;5967121;504;35290;161;102;35190;112;92;38182;113;97;38237;67;44649;58;44612;37
5914956;5967121;511;35766;163;103;35586;114;93;37485;117;89;37485;68;45155;59;45118;37
5914957;5967121;516;36116;165;105;35897;114;94;37806;117;90;37806;69;45539;59;45502;38
5914958;5967121;518;36231;167;106;36205;114;95;37865;122;91;37865;69;45657;60;45620;38
5916627;5967121;223;15582;58;37;15336;102;81;17460;110;89;17460;35;16554;30;16554;20
5916628;5967121;217;15175;57;36;15275;93;75;17053;101;83;17053;34;16350;29;16350;19
5916629;5967121;216;15125;57;36;14884;93;74;17003;98;82;17003;34;16051;29;16051;19
5916630;5967121;209;14620;56;36;14780;90;67;16498;90;75;16498;33;15883;28;15883;19
5916631;5967121;208;14573;57;36;14879;87;68;16451;90;74;16451;33;15940;28;15940;19
5916632;5967121;207;14513;56;35;14679;87;68;16391;90;74;16391;33;15666;28;15666;19
5916633;5967121;209;14649;59;38;15428;90;67;16527;90;75;16527;33;15889;28;15889;19
5916634;5967121;183;12816;52;33;13164;87;65;14758;87;71;14758;30;14348;25;14348;16
5916635;5967121;186;12993;51;32;12870;87;68;14935;89;74;14935;30;14079;25;14079;16
5916636;5967121;182;12717;51;32;12870;84;64;14658;87;70;14658;30;14455;26;14455;17
5916637;5967121;-1;-1;48;30;12164;-1;-1;-1;-1;-1;-1;30;14734;26;14734;17
5916638;5967121;179;12522;47;30;11686;90;71;14770;87;77;14770;26;14785;22;14498;15
5916639;5967121;174;12190;50;32;12262;84;66;14438;84;72;14438;28;12005;23;12005;15
5916640;5967121;165;11550;50;32;12262;73;58;13798;75;63;13798;28;12416;23;12416;15
5916641;5967121;169;11864;43;27;10456;77;62;14112;78;67;14112;28;13423;24;13423;16
5916642;5967121;146;10219;43;27;10412;61;52;12193;66;50;12193;28;14238;24;10730;16
5916643;5967121;141;9867;41;26;10166;56;47;11841;62;45;11841;27;13901;23;13901;16
5916644;5967121;141;9861;43;27;10201;61;52;11856;66;50;11856;28;10472;24;10472;16
5916645;5967121;142;9912;43;27;10227;62;49;11923;68;51;11907;28;10558;24;10558;16
5916646;5967121;143;10013;43;27;10165;65;50;12025;69;52;12009;28;10710;24;10710;16
5916647;5967121;147;10323;46;29;10765;68;58;12556;74;60;12540;29;11154;25;11154;17
5916648;5967121;148;10336;46;29;10765;71;60;12685;75;62;12669;29;11331;25;11331;17
5916649;5967121;134;9356;51;33;11145;71;60;11470;77;64;11519;28;14689;24;14689;17
5916650;5967121;138;9676;51;33;11145;84;74;12248;86;70;12102;29;14224;25;14224;17
5916651;5967121;135;9481;48;31;9810;81;67;11886;77;57;11225;29;13655;25;13655;17
5916652;5967121;138;9674;48;30;9757;81;65;11748;77;55;11087;31;13390;27;13390;19
5916653;5967121;133;9282;46;29;9506;73;60;11348;68;46;10447;32;12903;27;12903;18
5916654;5967121;131;9195;46;29;9462;73;55;10373;65;50;10715;32;13111;28;13111;19
5916655;5967121;131;9189;45;29;9459;70;50;10049;62;47;10049;31;12336;26;12336;17
5916656;5967121;127;8924;42;27;9051;62;47;9785;62;44;9785;30;12013;25;12013;17
5916657;5967121;128;8948;42;27;9149;62;47;9826;62;44;9826;30;12164;26;12164;17
5916658;5967121;132;9228;44;28;9412;70;51;10116;62;48;10116;31;14018;27;12440;18
5916659;5967121;129;9001;45;28;9240;69;54;10047;66;51;10047;31;12334;26;12334;18
5916660;5967121;127;8919;47;30;9536;69;58;10314;66;55;10314;30;13430;26;13430;18
5916661;5967121;132;9264;48;31;9807;70;58;11342;74;59;10616;30;13128;25;13128;17
5916662;5967121;139;9759;49;31;10273;71;55;11148;77;66;11111;30;12852;25;12852;17
5916663;5967121;140;9791;47;30;10269;65;50;10801;74;65;12124;29;12587;25;12587;16
5916664;5967121;136;9517;46;29;9966;63;46;10520;75;61;11843;28;12393;24;12393;16
5916665;5967121;133;9313;45;28;9740;60;41;10180;71;62;11528;27;11905;23;11905;15
5916666;5967121;125;8774;42;27;9357;59;47;10901;67;54;10901;29;12225;25;12593;16
5916667;5967121;123;8644;43;27;9123;57;44;10858;65;53;10858;29;12221;25;12589;16
5916668;5967121;122;8568;45;28;9013;57;45;10879;65;54;11216;30;12668;26;13036;17
5916669;5967121;126;8794;45;29;9197;59;44;11104;65;53;11104;31;12903;26;13270;17
5916670;5967121;126;8833;46;30;9144;64;49;11767;66;58;11767;32;13299;28;13667;18
5916671;5967121;166;11597;49;31;9482;83;70;14152;92;78;14152;33;13828;28;14196;18
5916672;5967121;166;11647;50;32;9629;83;71;14202;92;78;14202;33;13878;28;14246;18
5916673;5967121;134;9392;46;29;9383;62;53;12488;66;58;12488;33;14097;28;15294;18
5916674;5967121;132;9239;46;29;9318;60;51;12621;66;57;12621;33;14653;28;15021;18
5916675;5967121;128;8959;45;29;9192;59;51;12583;66;57;12583;33;14788;28;15156;18
5916676;5967121;129;9009;45;29;9207;63;52;13416;67;61;13416;31;15020;27;15312;18
5916677;5967121;131;9138;45;29;9232;66;54;13331;69;60;13331;32;15397;27;15541;18
5916678;5967121;132;9220;46;29;9348;69;55;13672;72;64;13672;33;15759;29;15722;19
5916679;5967121;133;9328;47;30;9530;69;61;14084;72;65;13188;32;15464;28;15426;19
5916680;5967121;141;9894;49;31;9985;67;59;12785;69;59;12785;34;15962;29;15925;19
5916681;5967121;141;9845;50;32;10103;71;63;12690;70;58;13012;34;16020;29;15836;19
5916682;5967121;141;9864;50;32;10249;71;60;13842;67;53;12616;34;16454;29;16290;19
5916683;5967121;147;10276;51;32;10377;74;61;13944;71;54;12718;34;16419;29;16255;19
5916684;5967121;148;10377;51;33;10450;74;65;14244;73;58;13019;35;16651;29;16487;20
5916685;5967121;152;10662;54;34;10880;84;69;14529;80;62;13304;35;16996;30;16832;20
5916686;5967121;164;11508;59;37;11892;86;77;18278;87;83;14661;38;16429;32;20812;22
5916687;5967121;161;11273;59;37;11892;83;73;18044;84;78;13011;38;20574;32;20537;22
5916688;5967121;160;11229;57;36;11605;81;68;16109;84;78;14339;37;20343;32;20305;22
5916689;5967121;163;11405;57;36;11601;78;64;15540;86;78;19322;37;20081;32;20044;22
5916690;5967121;166;11653;58;37;11818;75;59;15205;84;73;18987;37;19941;32;19904;21
5916691;5967121;170;11923;59;38;12100;77;63;15475;84;77;19257;37;19622;32;19585;21
5916692;5967121;173;12107;61;39;12323;79;67;15738;84;77;14910;37;19731;32;19693;21
5916693;5967121;181;12704;63;40;12695;80;66;15543;86;74;15543;36;19155;30;19117;20
5916694;5967121;178;12437;62;39;12998;83;69;15740;84;70;15993;36;19450;30;19412;20
5916695;5967121;179;12558;63;40;13267;81;72;16984;79;65;15647;36;19311;31;19273;20
5916696;5967121;184;12890;64;41;13495;83;72;16997;79;65;15660;37;19428;31;19390;21
5916697;5967121;192;13419;65;41;13763;83;75;17746;83;72;15938;37;21202;31;21135;20
5916698;5967121;191;13358;65;41;13769;81;73;22226;81;71;15877;36;20859;31;20792;20
5916699;5967121;196;13719;65;41;14068;83;73;22220;84;77;24709;37;20970;31;20932;20
5916700;5967121;202;14125;68;43;14566;85;81;19979;87;81;24982;36;20706;31;20668;20
5916701;5967121;205;14385;68;43;14668;84;78;24071;87;78;17247;36;20664;31;20626;20
5916702;5967121;207;14462;68;43;14696;86;77;23960;87;73;23686;37;20900;32;20862;21
5916703;5967121;210;14684;70;44;15044;87;74;22551;86;78;18304;37;21005;32;20968;21
5916704;5967121;213;14900;69;44;14832;84;72;22383;86;68;22109;41;21327;36;21289;23
5916705;5967121;214;14995;70;45;14982;83;71;22310;83;67;22036;41;23977;35;23939;22
5916706;5967121;217;15171;71;45;15186;84;71;22330;83;67;22056;40;23740;35;23703;22
5916707;5967121;220;15404;73;46;15435;84;72;22374;82;68;22100;39;23660;34;23623;21
5916708;5967121;226;15829;74;47;15739;85;81;26152;84;76;26152;40;23888;35;23850;22
5916709;5967121;229;16032;75;47;16096;87;83;26243;84;78;26243;41;22998;36;22960;22
5916710;5967121;230;16111;75;47;16094;86;78;22742;84;77;26026;41;23034;35;22996;23
5916711;5967121;235;16419;76;48;16484;86;79;22836;87;77;19964;41;23032;35;22995;23
5916712;5967121;240;16810;77;49;16694;87;81;19765;87;74;19765;41;23599;36;23561;23
5916713;5967121;246;17248;80;51;17341;86;80;19688;87;73;19688;43;24496;37;24459;23
5916714;5967121;247;17303;80;51;17297;86;80;19698;87;73;19698;42;24132;36;24094;23
5916715;5967121;251;17540;80;51;17472;86;85;26754;86;75;21164;41;23808;35;23771;22
5916716;5967121;253;17695;81;51;17644;85;81;26486;85;72;20320;41;23586;35;23548;22
5916717;5967121;255;17853;83;52;17940;86;81;20421;86;74;20421;41;23743;36;23705;22
5916718;5967121;258;18050;83;52;17973;87;84;20618;91;77;20618;42;23861;36;23823;23
5916719;5967121;261;18279;84;53;18175;88;82;26913;92;82;26913;43;24411;37;24144;23
5916720;5967121;265;18581;85;54;18599;88;81;26712;86;78;26643;43;24602;37;24335;24
5916721;5967121;268;18735;87;55;18683;82;71;26159;85;71;26159;48;24794;41;24756;25
5916722;5967121;274;19170;88;56;19154;88;82;26950;93;82;26950;47;26261;40;26223;26
5916723;5967121;277;19399;89;57;19347;89;83;27040;92;85;36009;46;25541;40;25503;26
5916724;5967121;280;19624;90;57;19532;85;77;27100;87;79;27100;47;25793;41;25755;26
5916725;5967121;284;19889;90;57;19828;89;80;27328;87;82;27328;43;25499;37;25461;23
5916726;5967121;288;20131;91;58;20085;95;84;27570;93;86;27570;43;27830;37;27792;23
5916727;5967121;292;20425;93;59;20418;95;85;23719;91;84;22718;44;27316;37;27278;23
5916728;5967121;297;20781;94;59;20666;92;83;27469;88;83;22634;45;26686;39;26649;24
5916729;5967121;301;21047;95;60;20953;91;80;27229;89;80;27229;49;26991;42;26954;26
5916730;5967121;305;21351;97;61;21367;88;75;26930;87;75;26930;49;28020;42;27982;26
5916731;5967121;308;21557;98;62;21583;85;77;26722;84;77;26722;48;27752;41;27714;25
5916732;5967121;311;21786;99;63;21896;85;78;26782;84;78;26782;50;27782;43;27745;27
5916733;5967121;316;22106;100;64;22139;89;79;27161;87;79;27161;48;28219;41;28182;26
5916734;5967121;317;22190;102;64;22355;88;82;28238;87;80;28238;50;28773;43;28736;27
5916735;5967121;320;22432;103;65;22850;88;80;28120;87;78;28120;49;29185;42;29148;26
5916736;5967121;325;22729;103;65;22740;88;83;32995;87;81;27469;48;29039;42;29001;26
5916737;5967121;329;23000;103;65;23013;88;81;27405;87;82;27405;48;29113;41;29075;26
5916738;5967121;332;23216;105;66;23277;88;81;27630;90;79;27630;48;29864;41;29826;26
5916739;5967121;336;23496;106;67;23550;93;86;28014;89;84;32485;50;29852;43;29814;27
5916740;5967121;340;23832;108;68;23898;89;81;29618;91;84;28253;51;29992;43;29955;27
5916741;5967121;345;24183;109;69;24098;89;85;28499;93;84;28499;52;30393;45;30355;28
5916742;5967121;347;24292;111;70;24618;94;86;28545;94;85;28545;52;30165;44;30127;28
5916743;5967121;350;24489;111;70;24845;89;85;28671;92;83;28671;52;30411;44;30373;28
5916744;5967121;354;24805;111;71;24824;92;86;28987;94;84;28987;53;30731;45;30693;28
5916745;5967121;363;25389;113;71;25230;98;90;29638;97;88;29638;53;30878;45;30841;28
5916746;5967121;367;25665;115;73;25068;102;93;31479;102;94;31479;56;33235;48;33705;30
5916747;5967121;366;25620;116;74;25150;96;86;31291;93;86;31291;56;33474;48;33944;30
5916748;5967121;372;26031;119;75;25798;95;85;31162;93;85;31162;58;35695;50;35658;31
5916749;5967121;375;26274;120;76;25991;92;81;31212;87;81;31212;58;35456;50;35418;31
5916750;5967121;379;26522;121;77;26142;90;78;30960;85;78;30960;56;35004;48;34967;31
5916751;5967121;382;26752;122;77;26491;90;77;31152;85;77;31152;55;34604;48;34567;30
5916752;5967121;387;27092;124;78;26869;90;82;30897;87;81;31460;56;34637;48;34599;31
5916753;5967121;391;27368;125;79;27023;96;85;31106;96;87;31812;55;34615;47;34577;30
5916754;5967121;395;27676;126;80;27351;95;86;33783;94;86;33783;57;35074;49;35037;31
5916755;5967121;399;27953;127;80;27633;92;84;33428;91;84;33428;57;35125;49;35146;31
5916756;5967121;403;28240;129;82;27983;88;83;32451;90;82;32451;57;35565;49;35528;31
5916757;5967121;408;28538;130;82;28248;85;79;32175;86;78;32175;56;36203;48;36033;31
5916758;5967121;411;28753;131;83;28505;85;79;32196;86;78;32196;56;36080;48;36042;31
5916759;5967121;415;29028;132;83;28789;88;83;32487;90;82;32487;57;36495;49;36457;31
5916760;5967121;418;29226;132;83;28911;96;87;32291;95;88;32291;59;38767;50;39130;32
5916761;5967121;424;29708;135;85;29649;101;94;33167;102;95;32782;59;38602;50;38964;32
5916762;5967121;428;29955;135;85;29649;102;97;33414;102;96;33414;60;38383;51;38745;32
5916763;5967121;431;30154;135;85;29649;108;100;33613;106;99;33613;60;36802;51;37164;32
5916764;5967121;440;30818;140;89;30365;98;81;32486;97;83;32486;60;38265;51;38627;32
5916765;5967121;441;30889;140;89;30475;98;82;32556;97;82;32563;58;37396;49;37792;31
5916766;5967121;446;31230;143;90;30917;98;80;32914;97;82;32914;59;38101;50;38497;32
5916767;5967121;446;31219;144;91;31163;93;79;33057;94;79;33063;59;38050;50;38446;32
5916768;5967121;450;31494;145;92;31468;98;81;33204;97;83;33204;60;38482;51;38877;32
5916769;5967121;457;31990;145;92;31468;98;82;33698;97;81;33704;61;38765;52;39161;33
5916770;5967121;460;32174;146;93;31865;102;85;33882;102;84;33888;61;38992;52;39387;33
5916771;5967121;463;32391;148;94;32355;102;88;34099;107;90;34099;62;39489;53;39885;33
5916772;5967121;475;33247;150;95;32941;105;92;34978;109;94;34978;64;39686;54;40082;34
5916773;5967121;473;33145;150;95;32835;105;91;34876;109;93;34876;64;39627;54;40022;34
5916774;5967121;477;33359;151;95;33051;105;94;35089;109;96;35089;64;39781;54;40177;34
5916775;5967121;482;33710;153;97;33532;111;99;35441;110;98;35447;65;39937;55;40333;35
5916776;5967121;482;33769;153;97;33532;111;100;35499;110;99;35505;65;40261;55;40657;35
5916777;5967121;486;34027;158;100;34578;117;104;35757;115;102;35763;66;40567;56;40963;36
5916778;5967121;490;34310;161;102;34437;120;108;36040;121;107;36046;67;40771;57;41166;37
5916779;5967121;494;34571;162;102;35174;120;111;36301;127;112;36189;67;44563;58;44525;37
5916780;5967121;501;35075;161;102;34994;112;94;38722;110;96;36830;66;44351;57;44313;37
5916781;5967121;506;35427;162;103;35318;114;92;37111;113;89;37111;67;44734;58;44697;37
5916782;5967121;507;35508;162;103;35354;114;95;38399;117;91;38399;68;44736;58;44698;37
5916783;5967121;509;35662;164;104;35664;114;97;38554;122;93;38554;68;45060;59;45023;38
5916784;5967121;514;35988;165;104;35911;114;99;38116;126;95;38116;69;45413;59;45375;38
5916785;5967121;519;36303;168;106;36293;118;103;38431;126;99;38431;70;45867;60;45830;38
5918453;5967121;221;15492;66;42;16549;99;80;17370;107;88;17370;37;17918;32;17522;22
5918454;5967121;220;15413;61;39;15749;96;78;17291;107;86;17291;35;16581;30;16581;20
5918455;5967121;224;15699;61;38;15748;102;82;17577;114;90;17577;35;16741;30;16741;20
5918456;5967121;220;15394;62;39;15993;96;78;17273;107;86;17273;34;16345;29;16345;20
5918457;5967121;211;14751;57;36;14904;93;69;16629;93;77;16629;34;16076;29;16076;19
5918458;5967121;212;14846;59;38;15428;93;70;16724;95;78;16724;34;16251;29;16251;20
5918459;5967121;188;13170;54;34;13536;90;68;15111;90;76;15111;33;14715;28;14715;19
5918460;5967121;187;13058;53;34;13303;90;67;15000;89;75;15000;30;14349;25;14349;17
5918461;5967121;188;13132;53;34;13303;90;68;15073;89;76;15073;31;14764;26;14764;17
5918462;5967121;-1;-1;53;34;13303;-1;-1;-1;-1;-1;-1;30;14585;26;14585;17
5918463;5967121;-1;-1;50;32;12330;-1;-1;-1;-1;-1;-1;31;14778;26;14778;17
5918464;5967121;175;12222;50;32;12330;84;66;14470;84;72;14470;28;12446;23;12446;15
5918465;5967121;171;11966;49;31;12136;82;63;14214;81;69;14214;27;12248;22;12248;15
5918466;5967121;174;12164;48;31;12006;84;65;14412;84;71;14412;26;12607;22;12607;14
