from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5885497;5934915;165;11544;53;33;11556;60;51;13374;61;48;14805;27;15172;22;15172;15
5885498;5934915;169;11798;54;34;11793;60;51;13350;62;54;13350;28;15419;23;15419;15
5885499;5934915;172;12013;55;35;11932;65;58;16553;64;52;15705;29;15736;24;15736;16
5885500;5934915;175;12223;58;37;12505;65;56;16450;65;55;16450;30;17930;25;17930;16
5885501;5934915;180;12593;58;37;12605;60;50;15983;62;49;15983;29;17644;25;17644;16
5885502;5934915;183;12778;60;38;12919;61;53;16237;61;49;15926;29;17490;24;17490;16
5885503;5934915;186;13035;60;38;13043;60;51;15801;61;47;15801;29;17203;24;17203;16
5885504;5934915;190;13272;62;39;13385;59;51;16236;60;48;16236;29;17220;25;17220;16
5885505;5934915;199;13950;64;41;13933;64;58;16139;63;52;16502;30;17497;26;17497;17
5885506;5934915;198;13864;64;41;13824;65;56;16865;65;53;16596;31;17897;26;17876;17
5885507;5934915;199;13960;64;41;13943;65;53;17306;67;57;16943;32;18043;27;18022;18
5885508;5934915;208;14542;66;42;14446;65;50;16456;67;55;16092;31;18070;26;18070;17
5885509;5934915;208;14544;69;44;14992;65;50;17130;67;55;16766;30;18116;25;18116;17
5885510;5934915;217;15179;71;45;15187;66;57;17160;69;60;17286;34;19027;28;19027;19
5885511;5934915;216;15086;70;45;15108;64;55;17014;67;58;17140;34;19035;28;19035;18
5885512;5934915;220;15402;71;45;15468;66;57;17776;72;60;17901;37;19491;30;19491;20
5885513;5934915;220;15394;71;45;15450;62;52;17454;70;55;17580;35;19484;29;19484;19
5885514;5934915;222;15569;72;46;15701;68;58;17836;75;61;17962;37;19918;31;19918;20
5885515;5934915;226;15799;72;46;15787;70;61;18062;79;64;18188;37;20115;31;20115;20
5885516;5934915;238;16680;75;48;16799;75;65;22269;82;69;18779;36;21311;30;21311;21
5885517;5934915;245;17162;77;49;17045;89;77;20366;97;81;19615;36;20907;30;20907;21
5885518;5934915;245;17128;78;49;17286;89;75;22505;96;80;19960;36;21375;31;21375;21
5885519;5934915;263;18404;78;50;17385;94;82;23024;105;88;20479;37;21682;31;21682;22
5885520;5934915;264;18487;81;51;17757;94;83;23107;105;89;20561;37;22140;32;22140;22
5885521;5934915;269;18840;88;56;18711;103;88;23460;107;94;20914;39;22242;33;22242;23
5885522;5934915;263;18443;88;56;18734;100;75;21698;111;97;26517;39;22531;33;22531;23
5885523;5934915;266;18587;88;56;18734;102;77;21842;111;99;26661;39;22730;34;22730;23
5885524;5934915;270;18933;88;56;19096;108;80;23176;119;102;27995;40;23021;35;23021;24
5885525;5934915;274;19153;89;56;19258;102;76;22921;119;98;27740;41;23245;35;23245;25
5885526;5934915;277;19422;91;57;19595;102;74;22738;126;76;22812;41;23581;36;23581;25
5885527;5934915;283;19814;93;59;19933;104;75;22807;126;77;22882;43;24202;37;24202;26
5885528;5934915;286;20004;93;59;19933;106;77;22998;126;79;23072;43;24167;37;24167;26
5885529;5934915;323;22589;98;62;22211;103;82;25151;118;93;25064;34;24021;29;24021;20
5885531;5934915;323;22609;99;62;22510;107;90;25748;120;101;25625;34;24006;29;24006;20
5885532;5934915;324;22660;99;62;22510;111;91;25798;120;102;25675;34;24255;29;24255;20
5885533;5934915;327;22865;99;62;22510;111;94;26004;122;105;25880;34;24438;29;24438;20
5885534;5934915;329;23029;103;65;22391;128;117;30414;131;117;25614;34;24076;30;24076;21
5885535;5934915;328;22957;103;65;22391;127;116;30342;131;116;25542;34;24339;30;24339;21
5885536;5934915;327;22920;102;65;23513;125;116;30305;127;116;25506;34;24280;30;24280;21
5885537;5934915;332;23207;102;65;23513;128;119;25868;131;120;25793;40;26276;34;26276;24
5885538;5934915;339;23746;103;65;23662;117;98;32248;125;104;32162;40;26063;34;26063;24
5885539;5934915;334;23388;102;65;23444;111;95;32089;122;101;32002;39;26347;34;26347;23
5885540;5934915;336;23542;102;65;23569;117;97;32205;125;103;32119;40;26361;34;26361;24
5885541;5934915;338;23666;102;65;23467;123;104;32713;129;110;32626;40;27406;34;27406;23
5885542;5934915;352;24648;103;65;24648;131;104;34294;138;122;27199;43;27355;37;27355;26
5887225;5934915;393;27513;113;71;27457;101;83;28978;105;88;28666;53;32501;47;32060;29
5887226;5934915;388;27169;112;71;27112;98;85;28532;104;85;28532;52;32075;46;31633;29
5887227;5934915;384;26869;108;69;26731;97;81;28232;101;81;28232;51;31801;46;31359;28
5887228;5934915;379;26534;107;68;26504;95;76;27898;92;76;27898;51;31462;45;31020;28
5887229;5934915;377;26404;107;68;26521;95;77;27984;92;77;27984;51;31462;45;31021;28
5887230;5934915;373;26142;105;67;25967;98;81;28264;102;81;28264;49;31049;44;30608;27
5887231;5934915;376;26310;106;67;26178;99;84;27869;105;84;27869;50;31068;44;30626;27
5887232;5934915;374;26196;107;67;26304;99;83;27755;105;83;27755;50;30805;45;30805;27
5887233;5934915;366;25604;108;69;25566;104;89;28210;105;89;28210;51;30018;45;30018;28
5887234;5934915;362;25369;109;69;25463;104;91;28310;105;91;28310;51;29881;45;29881;28
5887235;5934915;363;25429;109;69;25458;105;94;26123;112;94;26377;50;29991;45;29991;28
5887236;5934915;371;25976;111;70;25637;116;102;26670;125;102;26924;51;30529;45;30529;29
5887237;5934915;351;24541;108;68;24638;120;107;25476;125;107;25731;52;31012;47;31012;29
5887238;5934915;348;24331;106;67;24399;120;104;25267;125;104;25521;52;30793;47;30793;29
5887239;5934915;352;24637;105;66;24214;121;108;25573;125;108;25827;52;31131;46;31131;29
5887240;5934915;357;24998;111;70;24983;126;114;25933;131;114;26188;54;31444;48;31444;30
5887241;5934915;359;25158;111;70;24983;126;116;26093;135;116;26348;54;31944;48;31944;30
5887242;5934915;362;25325;104;66;25074;102;82;29691;113;81;30450;53;32343;46;32937;28
5887243;5934915;359;25127;104;66;25127;98;79;29493;113;78;30251;53;32323;47;32917;28
5887244;5934915;349;24461;104;66;25015;98;77;29322;113;76;30080;53;32076;46;32670;28
5887245;5934915;345;24146;102;64;24379;95;74;29158;113;73;29916;51;31387;45;31981;27
5887246;5934915;348;24385;100;64;24069;98;78;29417;113;77;30176;51;31423;45;32017;27
5887247;5934915;-1;-1;100;64;24069;-1;-1;-1;-1;-1;-1;51;31431;44;32025;26
5887248;5934915;331;23145;100;63;24029;123;112;29473;131;115;32864;51;31261;44;31855;26
5887249;5934915;330;23089;98;62;22564;123;111;29417;130;113;28002;-1;31287;-1;31881;-1
5887250;5934915;322;22548;98;62;22564;116;103;28876;123;106;27460;-1;31950;-1;32543;-1
5887251;5934915;318;22248;98;62;22564;114;99;28576;120;101;27161;-1;32019;-1;32613;-1
5887252;5934915;320;22371;98;62;22564;116;101;28699;120;103;27283;47;32127;41;32721;28
5887253;5934915;315;22078;98;62;22564;114;96;28406;123;99;26990;47;27487;41;27422;28
5887254;5934915;310;21713;98;62;22573;110;91;28041;118;94;26626;47;27372;41;27537;28
5887255;5934915;314;21948;93;59;21159;114;94;28276;120;97;26860;44;26732;38;26666;26
5887256;5934915;296;20686;93;59;21159;101;81;27881;110;88;26633;44;25579;38;25744;26
5887257;5934915;292;20444;92;58;21056;94;77;27639;99;81;24749;44;25353;38;25517;25
5887258;5934915;288;20188;88;56;20884;92;74;27383;99;78;24493;43;25195;37;25360;25
5887259;5934915;285;19966;87;55;20608;92;71;27175;94;75;24285;43;25005;37;25170;25
5887260;5934915;280;19623;86;54;20173;92;73;27327;94;77;24437;41;24544;36;24709;24
5887261;5934915;276;19342;85;54;19948;90;70;27663;94;75;24772;41;24271;35;24436;24
5887262;5934915;273;19117;84;53;19742;92;72;27771;94;76;24881;41;23984;35;24148;23
5887263;5934915;268;18781;83;53;19461;92;75;27997;99;79;25802;40;23749;35;23914;23
5887264;5934915;265;18553;81;52;19084;93;79;28233;94;76;25574;39;23479;34;23644;22
5887265;5934915;265;18554;82;52;19170;96;81;28998;97;77;25658;40;23577;34;23742;23
5887266;5934915;250;17533;83;52;19383;104;86;28874;109;92;26559;40;23803;35;23968;23
5887267;5934915;245;17183;81;52;18856;98;85;28799;106;91;26484;40;23260;34;23425;23
5887268;5934915;244;17110;74;47;16732;99;86;26361;104;94;23172;39;21347;34;21289;22
5887269;5934915;238;16646;74;47;16732;92;80;25897;105;88;22709;39;21164;33;21106;22
5887270;5934915;234;16364;73;46;16647;89;76;25615;98;84;22427;38;20838;33;20780;22
5887271;5934915;229;16061;70;45;16095;89;71;25313;94;79;25313;37;20515;32;20457;21
5887272;5934915;225;15782;70;44;15878;85;73;23268;89;75;25033;37;20355;32;20297;20
5887273;5934915;223;15589;69;44;15665;85;71;25398;88;77;21762;37;20007;31;19949;20
5887274;5934915;226;15810;70;44;15812;87;74;25619;91;80;21983;37;19889;32;19831;21
5887275;5934915;215;15057;73;46;15714;84;71;18187;85;72;18734;39;21105;34;21047;22
5887276;5934915;215;15061;74;47;15797;84;71;18191;85;71;17727;40;21308;34;21250;22
5887277;5934915;209;14621;68;43;14780;81;65;17979;79;62;17979;34;19106;29;19048;18
5887278;5934915;198;13874;64;41;13954;67;55;16726;67;52;16726;34;18275;29;18217;18
5887279;5934915;195;13633;63;40;13700;66;52;16485;64;49;16485;33;18038;28;17980;18
5887280;5934915;192;13425;62;39;13541;62;50;16366;61;47;16366;33;17886;28;17828;18
5887281;5934915;188;13189;63;40;13836;66;56;16810;61;48;16404;32;17705;27;17647;18
5887282;5934915;185;12915;60;38;13044;67;57;15798;64;46;16094;31;17537;26;17479;17
5887283;5934915;185;12954;62;39;13521;73;59;15988;64;46;16144;31;18084;27;18026;17
5887284;5934915;178;12431;62;39;13521;77;66;17550;73;54;16663;31;16223;27;16165;17
5887285;5934915;177;12422;54;34;11292;78;68;15405;76;57;16872;28;15788;24;15730;15
5887286;5934915;159;11102;53;34;11171;58;49;14085;60;46;14085;28;15653;24;15594;15
5887287;5934915;162;11335;55;35;11561;63;52;14318;62;49;14318;28;15920;24;15862;15
5887288;5934915;165;11552;55;35;11549;62;50;14142;62;52;14535;29;16202;24;16144;16
5887289;5934915;157;11004;52;33;11137;64;56;14138;63;53;14138;29;15003;24;15003;16
5887290;5934915;158;11051;52;33;11137;65;57;14185;65;54;14185;29;15264;24;15264;16
5887291;5934915;145;10185;48;30;10141;56;44;13040;54;47;13122;27;14544;22;14544;14
5887292;5934915;144;10107;49;31;10298;54;44;13008;54;47;13090;26;14421;22;14421;14
5887293;5934915;147;10269;49;31;10271;55;46;12029;52;43;12029;25;13727;23;13727;14
5887294;5934915;143;10021;49;31;10052;53;43;11780;52;40;11780;26;13574;22;13574;14
5887295;5934915;146;10190;48;31;9953;53;45;11950;52;42;11950;24;13209;22;13151;14
5887296;5934915;138;9664;46;29;9722;48;38;11068;46;35;11068;25;13705;22;13647;14
5887297;5934915;134;9371;44;28;9250;51;46;11618;51;44;11618;24;12946;21;12921;14
5887298;5934915;132;9227;44;28;9250;49;42;11357;48;40;11357;24;13434;21;11079;13
5887299;5934915;127;8924;42;27;8858;47;38;11054;43;36;11054;24;13180;21;10825;13
5887300;5934915;123;8601;41;26;8530;48;39;10338;45;37;10338;24;11468;21;11410;13
5887301;5934915;118;8271;40;26;8285;41;35;8893;42;35;10183;24;9935;21;9877;13
5887302;5934915;119;8348;40;26;8337;40;33;8704;43;32;8704;23;10172;20;10114;13
5887303;5934915;116;8152;38;24;8177;37;30;8680;40;30;9354;21;9514;19;9456;12
5887304;5934915;115;8027;37;24;8043;38;30;8469;39;29;8656;19;9210;17;9152;11
5887305;5934915;115;8073;37;24;8212;36;27;8204;34;25;8393;18;8895;16;8837;10
5887306;5934915;113;7913;35;22;7776;35;22;8008;31;20;8008;18;8007;16;8007;10
5887307;5934915;110;7686;34;22;7644;34;26;8322;32;24;8322;19;8375;16;8375;10
5887308;5934915;109;7650;35;22;7729;41;32;8705;39;30;8705;21;9594;18;8559;12
5887309;5934915;113;7899;36;23;7966;44;37;9051;43;35;9051;21;9961;18;8925;12
5887310;5934915;109;7631;38;24;7659;56;47;11484;60;45;11484;21;9605;18;9605;12
5887311;5934915;109;7650;38;24;7659;62;55;12059;61;53;12059;23;9705;21;9705;14
5887312;5934915;112;7857;41;26;8055;58;47;11511;64;45;11511;24;10300;21;10300;15
5887313;5934915;107;7488;41;26;8055;57;48;11564;60;46;11564;29;10657;25;10657;17
5887314;5934915;110;7682;40;25;7978;54;47;11751;56;43;12226;28;12688;25;12688;16
5887315;5934915;109;7642;38;24;7713;50;41;11854;48;37;11854;27;12635;24;12635;16
5887316;5934915;113;7929;39;25;7804;52;45;12693;51;39;12332;28;12865;25;12865;16
5887317;5934915;112;7873;39;25;7801;52;44;12582;51;38;12242;29;13172;25;13172;17
5887318;5934915;116;8154;39;25;7981;50;38;12249;48;35;12249;28;13460;24;13460;16
5887319;5934915;122;8571;42;26;8433;50;38;12393;48;34;12393;28;14602;24;14601;16
5887320;5934915;125;8755;43;27;8639;51;41;12559;52;37;12559;27;14231;23;14231;15
5887321;5934915;134;9372;45;29;9180;52;41;13152;53;38;13152;27;14174;23;14173;15
5887322;5934915;133;9308;45;29;9180;51;42;13087;52;38;13087;27;14111;23;14110;15
5887323;5934915;137;9580;40;26;8272;54;44;13359;58;41;13359;27;14509;23;14508;15
5887324;5934915;132;9241;41;26;8678;54;49;10310;54;49;14547;26;12887;22;12886;15
5887325;5934915;125;8731;41;26;8678;49;43;9917;48;41;9971;23;10200;20;10200;14
5887326;5934915;122;8568;40;26;8522;44;39;9595;46;37;9649;21;9980;18;9979;13
5887327;5934915;127;8866;41;26;8743;48;42;9828;48;40;9882;22;10591;19;10591;13
5887328;5934915;126;8835;43;27;8855;47;41;9637;50;42;10058;22;10304;19;10303;12
5887329;5934915;124;8684;42;27;8736;46;40;10342;50;36;10342;20;9590;17;9590;11
5887330;5934915;128;8973;43;27;8801;51;43;9813;54;41;10654;24;9472;20;9471;13
5887331;5934915;125;8734;41;26;8783;47;40;10334;54;36;10334;21;10381;18;10381;12
5887332;5934915;130;9072;42;27;9018;50;46;10575;56;40;10575;21;10721;18;10721;13
5887333;5934915;134;9381;43;27;9237;54;48;10830;57;44;10884;25;10999;22;10999;15
5887334;5934915;135;9468;44;28;9527;54;46;11341;59;50;11287;25;12011;22;12734;15
5887335;5934915;138;9682;46;29;9678;54;45;11258;58;49;11204;27;14343;23;14343;15
5887336;5934915;142;9921;47;30;9925;54;46;11519;58;50;11465;26;14353;22;14353;15
5887337;5934915;143;10008;47;30;10027;54;48;12076;59;52;12022;25;13456;21;13456;14
5887338;5934915;144;10112;47;30;10001;54;48;12313;58;52;12259;24;13277;20;13277;14
5887339;5934915;149;10397;48;31;10369;54;47;12617;58;52;11701;25;13481;21;13481;14
5887340;5934915;153;10688;50;32;10689;53;46;11319;58;49;11319;27;14317;22;14317;15
5887341;5934915;154;10811;51;32;10840;50;42;11047;56;45;11047;27;13902;22;13902;14
5887342;5934915;156;10906;51;33;10919;53;44;11189;57;47;11189;26;14026;22;14026;14
5887343;5934915;157;10967;51;32;10977;53;44;10948;57;47;10948;27;14395;22;14395;14
5887344;5934915;158;11038;51;32;11075;53;45;11044;57;48;11044;27;14253;23;14253;15
5887345;5934915;166;11588;53;34;11666;63;56;11594;62;50;14967;29;14708;24;14715;16
5887346;5934915;162;11324;52;33;11382;60;49;11330;61;52;11330;27;15074;23;15074;15
5887347;5934915;167;11676;54;34;11735;65;58;13596;64;53;15194;28;15446;23;15446;15
5887348;5934915;169;11816;54;34;11770;67;58;16580;65;57;16580;30;15799;25;15799;16
5887349;5934915;174;12212;56;36;12211;64;52;16168;66;51;16168;30;15967;25;15967;16
5887350;5934915;177;12410;57;36;12348;60;49;15954;62;48;15954;29;17421;24;17421;16
5887351;5934915;179;12523;59;37;12602;60;49;15681;59;48;15681;28;17208;24;17208;16
5887352;5934915;183;12827;60;38;12847;57;49;15619;57;45;15619;28;17428;24;17428;16
5887353;5934915;187;13079;60;38;13050;56;51;15524;54;44;15524;30;17056;25;17035;16
5887354;5934915;192;13413;62;40;13456;62;58;14571;61;48;15862;30;17371;25;17371;17
5887355;5934915;194;13590;63;40;13540;63;56;16877;61;51;16053;30;17581;25;17561;16
5887356;5934915;203;14176;64;40;13765;64;52;16578;64;58;15822;30;17909;25;17909;17
5887357;5934915;204;14254;65;41;14333;59;47;16221;64;52;15858;30;17880;25;17880;17
5887358;5934915;204;14301;66;42;14376;59;47;16228;64;52;15865;31;18238;26;18238;17
5887359;5934915;211;14795;70;45;15123;64;54;16970;65;59;16689;34;18646;28;18646;18
5887360;5934915;212;14838;69;44;14853;60;51;16723;66;54;16849;33;18867;28;18867;18
5887361;5934915;216;15128;69;44;15230;64;54;17246;68;57;17372;34;19405;28;19405;18
5887362;5934915;218;15227;70;45;15462;64;55;17298;69;58;17424;35;19240;29;19240;19
5887363;5934915;221;15470;71;45;15517;68;58;17881;75;61;18007;36;19872;29;19872;19
5887364;5934915;225;15741;72;45;15696;71;63;17944;81;65;17944;37;20375;31;20375;20
5887365;5934915;234;16414;75;48;16785;77;66;18878;83;71;18869;36;20892;30;20892;21
5887366;5934915;239;16739;76;48;16839;79;71;19943;89;75;19192;35;20851;30;20851;20
5887367;5934915;245;17130;77;49;17060;89;77;23104;96;81;19584;36;21253;31;21253;21
5887368;5934915;249;17442;80;51;17586;90;76;21800;103;85;19896;36;21494;31;21494;21
5887369;5934915;255;17864;81;51;17757;90;73;21584;107;91;20317;37;22058;32;22058;22
5887370;5934915;258;18059;84;53;18165;90;69;21314;107;91;26133;38;22143;32;22143;22
5887371;5934915;260;18215;84;53;18165;96;72;21470;109;93;26289;39;22528;33;22528;23
5887372;5934915;269;18846;88;56;18644;112;84;22358;119;106;27177;39;22896;34;22896;24
5887373;5934915;272;19012;88;56;19096;114;83;23387;121;105;28206;40;23122;35;23122;24
5887374;5934915;275;19277;90;57;19388;118;84;23443;123;86;23518;41;23374;35;23374;25
5887375;5934915;280;19577;91;58;19688;102;74;22759;126;76;22833;42;23749;36;23749;25
5887376;5934915;282;19760;91;58;19748;104;74;22753;126;76;22827;42;23807;36;23807;26
5887377;5934915;321;22482;99;63;22372;103;82;25181;118;93;25057;34;24018;29;24018;20
5887378;5934915;318;22226;98;62;22211;99;80;24888;106;89;24802;34;23632;29;23632;20
5887379;5934915;318;22231;97;62;22072;99;79;24792;106;88;24706;33;23762;29;23762;19
5887380;5934915;319;22342;98;62;22391;100;87;25480;108;91;25086;34;23885;29;23885;20
5887381;5934915;323;22611;98;62;22456;107;90;25750;120;101;25627;34;24249;29;24249;20
5887382;5934915;326;22843;98;62;22456;111;94;25982;122;104;25858;34;23838;29;23838;20
5887383;5934915;322;22552;103;65;22391;121;110;29937;122;111;25138;34;23829;30;23829;21
5887384;5934915;323;22626;103;65;22391;121;112;30010;123;112;25211;34;24152;30;24152;21
5887385;5934915;325;22737;103;65;22391;125;113;30122;127;113;25322;34;24174;30;24174;21
5887386;5934915;333;23284;102;65;23513;128;120;25944;131;121;25869;39;26160;34;26160;23
5887387;5934915;332;23247;102;65;23513;120;103;32601;125;109;32514;39;26036;34;26036;23
5887388;5934915;329;23061;101;64;23094;114;98;32303;122;104;32217;39;25883;33;25883;23
5887389;5934915;334;23399;102;65;23483;123;100;32445;125;106;32359;40;26295;34;26295;23
5887390;5934915;338;23647;103;65;23563;123;104;32694;129;110;32608;43;27292;37;27292;26
5889073;5934915;390;27295;116;74;27444;99;88;28763;102;88;28763;53;32242;47;31800;30
5889074;5934915;388;27192;112;71;27112;99;85;28555;102;85;28555;52;32163;46;31721;29
5889075;5934915;386;27046;108;69;26731;98;83;28409;105;83;28409;51;31963;46;31521;28
5889076;5934915;382;26728;108;69;26731;97;79;28091;99;79;28091;51;31657;46;31215;28
5889077;5934915;377;26393;107;68;26432;97;78;28085;99;78;28085;50;31335;45;30894;28
5889078;5934915;371;25982;104;66;25946;98;80;27526;99;80;27526;49;30933;43;30492;26
5889079;5934915;369;25833;104;66;25779;95;77;27377;92;77;27377;49;30577;43;30577;26
5889080;5934915;368;25758;106;67;25832;98;82;27680;105;82;27680;50;30257;44;30257;27
5889081;5934915;365;25530;107;68;25520;101;85;27939;105;85;27939;51;30076;45;30076;28
5889082;5934915;360;25177;108;68;25269;104;91;28346;105;91;28346;50;29665;45;29665;28
5889083;5934915;359;25114;106;67;25045;104;90;25807;105;90;26062;49;29786;44;29786;28
5889084;5934915;363;25399;110;69;25526;105;94;26092;112;94;26347;51;29913;45;29913;29
5889085;5934915;349;24412;106;67;24382;120;105;25348;125;105;25602;52;30875;47;30875;29
5889086;5934915;345;24147;104;66;24104;120;101;25083;122;101;25337;52;30634;46;30634;29
5889087;5934915;347;24262;105;66;24185;120;103;25198;125;103;25452;52;30504;46;30504;29
5889088;5934915;345;24122;102;65;23762;120;101;25058;122;101;25313;51;31690;45;31690;28
5889089;5934915;362;25374;111;70;24983;131;119;26310;138;119;26564;54;31853;48;31853;30
5889090;5934915;-1;-1;104;66;25127;-1;-1;-1;-1;-1;-1;53;32526;47;33120;28
5889091;5934915;362;25356;101;64;24165;102;82;29722;113;81;30480;53;32364;47;32958;28
5889092;5934915;347;24266;101;64;24165;98;79;28661;113;78;29420;51;31247;45;31840;27
5889093;5934915;341;23901;99;63;23894;95;74;28296;113;73;29055;50;31115;44;31708;26
5889094;5934915;343;24038;99;63;23894;98;76;28425;113;75;29183;50;31121;44;31715;26
5889095;5934915;345;24153;99;63;23861;98;78;28540;113;77;29298;50;30886;44;31480;26
5889096;5934915;-1;-1;100;63;23529;-1;-1;-1;-1;-1;-1;50;30947;44;31541;26
5889097;5934915;327;22912;100;63;23529;118;103;29748;121;102;30507;-1;31069;-1;31663;-1
5889098;5934915;323;22601;98;62;22564;114;103;29699;120;102;30457;-1;31689;-1;32283;-1
5889099;5934915;317;22173;98;62;22564;110;98;28501;118;100;27086;-1;31798;-1;32392;-1
5889100;5934915;312;21827;98;62;22564;111;93;28155;119;95;26740;-1;27469;-1;27404;-1
5889101;5934915;308;21536;94;60;21943;109;89;27864;115;91;26449;-1;27247;-1;27181;-1
5889102;5934915;307;21506;93;59;21725;107;88;27834;113;99;24701;44;26909;38;26843;26
5889103;5934915;309;21612;91;58;21415;110;90;27940;115;92;26524;44;26674;38;26608;26
5889104;5934915;299;20965;92;59;21136;101;79;27198;106;83;24307;44;25440;38;25605;26
5889105;5934915;291;20385;92;58;21106;94;76;27580;99;81;24690;44;25418;38;25583;26
5889106;5934915;290;20301;90;57;20875;94;75;27496;99;79;24606;43;25092;37;25257;25
5889107;5934915;285;19919;87;55;20543;87;70;27114;94;74;24224;42;24953;37;25118;25
5889108;5934915;281;19682;86;54;20173;92;73;27333;94;77;24443;41;24664;36;24829;24
5889109;5934915;278;19448;85;54;19948;92;72;27768;94;76;24878;41;24242;35;24407;24
5889110;5934915;275;19221;84;53;19742;92;75;27988;99;79;25098;41;24310;35;24474;23
5889111;5934915;272;19048;83;52;19441;94;77;28146;99;82;25255;40;23792;35;23957;23
5889112;5934915;265;18515;82;52;19090;96;80;28960;97;77;25632;39;23595;34;23760;22
5889113;5934915;260;18198;81;51;18909;96;81;28970;97;77;25642;39;23179;34;23344;22
5889114;5934915;258;18071;81;52;18856;99;81;28489;101;80;26416;39;22858;34;23023;22
5889115;5934915;249;17419;81;51;18720;98;81;28527;102;80;26454;39;23047;34;23211;22
5889116;5934915;262;18328;83;53;19081;103;84;28746;108;83;26674;40;23237;34;23402;23
5889117;5934915;264;18492;83;53;19081;106;87;28910;115;92;25903;40;23621;34;23786;23
5889118;5934915;240;16827;73;46;16647;94;82;26078;106;92;23211;38;20835;33;20777;22
5889119;5934915;229;16018;70;45;16058;89;72;25329;93;80;25329;37;20449;32;20391;21
5889120;5934915;226;15790;70;44;15857;85;74;23277;89;76;25100;37;20330;32;20272;20
5889121;5934915;219;15353;68;43;15392;85;69;25309;88;76;21673;36;19852;31;19794;20
5889122;5934915;218;15249;69;44;15355;85;70;25672;88;76;21428;36;19785;31;19726;20
5889123;5934915;212;14813;78;50;15985;83;68;17943;82;68;17479;40;21373;35;21315;23
5889124;5934915;211;14756;80;51;16066;81;67;17885;82;67;17421;40;21736;35;21678;23
5889125;5934915;215;15067;64;41;13975;84;71;18196;85;71;17733;34;19307;29;19249;18
5889126;5934915;201;14058;64;41;13954;76;58;16909;73;55;16909;34;18350;29;18292;18
5889127;5934915;192;13412;62;39;13460;62;50;15976;67;47;15976;32;17876;27;17818;17
5889128;5934915;189;13211;61;39;13355;62;50;16022;67;47;16022;33;17666;28;17608;18
5889129;5934915;186;13047;61;38;13143;65;56;15962;61;46;15728;31;17444;26;17386;17
5889130;5934915;183;12831;59;38;12917;63;53;15530;58;43;15513;30;17230;26;17172;16
5889131;5934915;186;13035;60;38;13004;65;56;15744;61;46;15747;31;17552;26;17494;17
5889132;5934915;190;13281;60;38;13004;73;59;15990;70;50;15992;28;16245;24;16187;15
5889133;5934915;160;11187;52;33;11096;60;50;14170;61;47;14170;28;15635;24;15577;15
5889134;5934915;156;10910;52;33;11017;57;46;13893;55;43;13893;28;15485;23;15427;15
5889135;5934915;158;11050;51;33;10812;59;48;14033;58;45;14033;28;15751;23;15693;15
5889136;5934915;153;10726;54;34;11378;62;52;14316;59;49;14316;27;14844;23;14844;15
5889137;5934915;152;10666;49;31;10632;61;53;13799;59;49;13799;28;14796;24;14796;15
5889138;5934915;157;10960;48;31;10404;64;56;14094;63;53;14094;29;15230;25;15230;16
5889139;5934915;142;9956;47;30;9958;55;46;13062;54;47;12836;29;14168;24;14168;15
5889140;5934915;144;10114;47;30;10135;55;49;12780;54;46;12780;27;13771;22;13771;14
5889141;5934915;142;9966;47;30;9938;53;45;11960;52;42;11960;25;13583;22;13525;14
5889142;5934915;141;9869;47;30;9623;52;40;11629;49;37;11629;26;13575;21;13517;14
5889143;5934915;141;9880;48;30;9843;52;41;11655;47;38;11655;25;13301;22;13243;14
5889144;5934915;145;10138;44;28;9301;53;45;11913;53;42;11913;25;14072;23;14014;14
5889145;5934915;132;9239;43;28;9182;51;45;11616;49;42;11616;26;14221;22;14163;14
5889146;5934915;128;8965;44;28;9067;48;40;11212;47;38;11212;23;13667;20;11312;13
5889147;5934915;124;8688;42;27;8751;43;37;10974;44;35;10974;24;13083;21;10728;13
5889148;5934915;120;8418;40;25;8327;43;39;11422;43;36;11422;22;10322;20;10264;12
5889149;5934915;116;8141;39;25;8062;42;34;8829;43;33;8829;22;9922;19;9864;12
5889150;5934915;114;7987;38;24;7922;38;32;8644;43;31;8644;21;9673;18;9615;11
5889151;5934915;113;7884;37;24;7938;37;30;8218;40;28;8218;19;9242;17;9184;11
5889152;5934915;111;7736;36;23;7744;37;31;8277;38;27;8514;18;8974;16;8916;11
5889153;5934915;111;7799;35;22;7802;38;29;8399;34;25;8347;21;8809;18;8751;12
5889154;5934915;109;7661;34;21;7411;38;26;8342;34;24;8342;21;8389;19;8331;12
5889155;5934915;108;7580;34;22;7572;40;31;8625;38;28;8122;20;8684;17;8684;12
5889156;5934915;107;7465;34;22;7566;38;31;8085;36;28;8085;20;9399;17;8364;12
5889157;5934915;106;7436;35;22;7575;42;34;8323;40;31;8323;21;9765;18;8730;12
5889158;5934915;104;7294;35;22;7147;59;52;11821;59;50;11821;22;9176;19;9176;13
5889159;5934915;106;7408;35;22;7147;59;53;8546;60;51;8546;22;9619;19;9619;13
5889160;5934915;106;7417;40;26;7943;61;54;11980;60;52;11980;24;10135;22;10135;15
5889161;5934915;104;7253;40;26;7943;59;52;11841;60;50;11841;25;11019;22;11019;15
5889162;5934915;105;7330;39;25;7772;56;48;12139;57;46;12195;29;12959;25;12959;17
